0.51162,0.50865,0.50557,0.50219,0.49842,0.49454,0.49138,0.48845,0.48539,0.48191,0.47801,0.47377,0.46958,0.46528,0.4613,0.4579,0.4548,0.45134,0.44745,0.4432,0.43846,0.43319,0.42759,0.42191,0.41613,0.4101,0.40364,0.39665,0.38927,0.38157,0.37379,0.36585,0.35755,0.34898,0.34018,0.3313,0.32226,0.3132,0.30409,0.29488,0.28563,0.27638,0.26713,0.2579,0.24879,0.23983,0.23105,0.22242,0.21391,0.20551
0.50775,0.50478,0.50198,0.499,0.49561,0.49207,0.48877,0.48569,0.48254,0.4793,0.47551,0.47144,0.46717,0.46282,0.45885,0.45556,0.45267,0.44939,0.44564,0.4415,0.43685,0.4316,0.42591,0.42005,0.41408,0.40789,0.40133,0.39449,0.38733,0.3799,0.37217,0.3641,0.35583,0.34771,0.33925,0.33039,0.32137,0.31227,0.30331,0.2942,0.28506,0.27594,0.26687,0.25782,0.24887,0.23996,0.23118,0.2225,0.21394,0.2055
0.50489,0.5023,0.49967,0.49669,0.49323,0.48963,0.48666,0.48393,0.4809,0.47733,0.47331,0.4691,0.46504,0.46098,0.45729,0.45404,0.45098,0.44765,0.44394,0.43989,0.43529,0.43,0.42424,0.41836,0.41248,0.4064,0.39994,0.39306,0.38582,0.37828,0.37069,0.36303,0.35513,0.34691,0.33835,0.32982,0.32116,0.31233,0.30328,0.2941,0.28493,0.27584,0.26682,0.25786,0.24898,0.24013,0.23138,0.2227,0.21408,0.20558
0.50237,0.49995,0.49758,0.49482,0.49166,0.48844,0.48546,0.4825,0.47925,0.47574,0.47185,0.46786,0.46379,0.4597,0.45588,0.45251,0.44951,0.44625,0.44265,0.4387,0.43419,0.42903,0.4234,0.41757,0.41159,0.4053,0.39863,0.39184,0.38483,0.37758,0.37011,0.36238,0.35446,0.34656,0.33836,0.32988,0.32126,0.31239,0.30339,0.29424,0.2851,0.27606,0.26711,0.25823,0.24944,0.24063,0.23187,0.22312,0.21439,0.20577
0.50069,0.49852,0.49619,0.4935,0.49045,0.48736,0.48455,0.48168,0.47844,0.47471,0.47069,0.46663,0.46273,0.45881,0.45512,0.4517,0.44846,0.4451,0.44148,0.43761,0.43326,0.42825,0.42271,0.4169,0.4109,0.40467,0.39817,0.39139,0.38434,0.37703,0.36966,0.3622,0.35456,0.34663,0.33838,0.33015,0.32181,0.31314,0.30408,0.29487,0.28569,0.27659,0.26761,0.2587,0.24992,0.24116,0.23241,0.22364,0.21483,0.20613
0.49928,0.49714,0.49505,0.49264,0.48989,0.487,0.48411,0.48105,0.47765,0.474,0.47007,0.46614,0.46224,0.45832,0.45444,0.45083,0.44773,0.44451,0.441,0.43717,0.43281,0.42786,0.42242,0.41667,0.41065,0.40436,0.39778,0.39107,0.38417,0.3771,0.36983,0.36233,0.35469,0.34697,0.339,0.33087,0.32257,0.31388,0.30483,0.29562,0.2864,0.27727,0.26828,0.25941,0.2507,0.24199,0.23323,0.22438,0.21547,0.20665
0.49867,0.49677,0.49468,0.49226,0.48953,0.48675,0.48402,0.48107,0.47769,0.4738,0.46967,0.46566,0.4619,0.45804,0.45426,0.45087,0.4477,0.44434,0.44067,0.43676,0.43246,0.42763,0.4223,0.41659,0.4106,0.40437,0.39793,0.39131,0.38442,0.37732,0.3701,0.36274,0.35531,0.34759,0.33967,0.33166,0.32344,0.31483,0.30581,0.29658,0.28732,0.27813,0.2691,0.26023,0.25153,0.24283,0.23408,0.2252,0.21623,0.20734
0.49833,0.49644,0.49461,0.49247,0.48999,0.48732,0.48447,0.48134,0.47775,0.47391,0.46986,0.46587,0.46195,0.45807,0.45432,0.45092,0.44797,0.44468,0.44105,0.43712,0.43273,0.42787,0.42252,0.4168,0.4108,0.40458,0.39815,0.39165,0.3849,0.37791,0.37073,0.36335,0.35594,0.34839,0.34059,0.33259,0.32438,0.31579,0.30683,0.29764,0.28836,0.27914,0.27009,0.26126,0.2526,0.24393,0.23513,0.22619,0.21715,0.20819
0.49899,0.4973,0.4954,0.49317,0.49062,0.48796,0.48519,0.48211,0.47857,0.47457,0.4703,0.46602,0.46222,0.45855,0.45509,0.45202,0.44894,0.44545,0.44155,0.43745,0.43305,0.42822,0.42291,0.41725,0.41135,0.40524,0.39893,0.39246,0.38566,0.37861,0.37148,0.36426,0.35698,0.34937,0.34153,0.33363,0.32551,0.317,0.30808,0.2989,0.28959,0.28032,0.27124,0.26237,0.2537,0.24501,0.2362,0.22723,0.21813,0.20912
0.49998,0.4982,0.49655,0.49434,0.49183,0.48918,0.48631,0.4831,0.4794,0.47548,0.47131,0.46719,0.46328,0.45961,0.45623,0.45313,0.45013,0.44664,0.44283,0.43873,0.43428,0.42938,0.42398,0.41824,0.41227,0.40613,0.39978,0.3934,0.38673,0.37977,0.37265,0.36536,0.35802,0.35057,0.34284,0.33491,0.32675,0.31824,0.3094,0.30027,0.29095,0.28166,0.27255,0.2637,0.25503,0.24633,0.23746,0.22841,0.21923,0.21011
0.50244,0.50056,0.49835,0.49582,0.49315,0.49054,0.4878,0.48463,0.48097,0.47691,0.4726,0.46833,0.46456,0.4611,0.45797,0.45505,0.45191,0.44825,0.44425,0.44005,0.43554,0.4306,0.42518,0.41949,0.41366,0.40765,0.4014,0.39494,0.3881,0.38103,0.37393,0.36676,0.35954,0.35199,0.34418,0.3363,0.32824,0.31983,0.31101,0.30189,0.29256,0.28321,0.27406,0.26515,0.25644,0.24767,0.23874,0.22964,0.22038,0.21115
0.50541,0.50289,0.5004,0.49779,0.49527,0.49271,0.4898,0.48637,0.48256,0.47864,0.4745,0.47042,0.46662,0.46314,0.45998,0.45697,0.45386,0.4503,0.44644,0.44231,0.43778,0.43276,0.42727,0.42151,0.4156,0.40947,0.40308,0.39659,0.38981,0.38283,0.37571,0.36839,0.36106,0.35366,0.34596,0.33804,0.32989,0.32144,0.31268,0.30362,0.29428,0.28491,0.27572,0.26678,0.25802,0.24922,0.24021,0.231,0.22161,0.21223
0.50888,0.50593,0.50295,0.50014,0.49753,0.49498,0.49212,0.48877,0.48498,0.4809,0.47668,0.47254,0.4688,0.46543,0.46244,0.45955,0.45635,0.45276,0.44885,0.44465,0.44003,0.43493,0.42944,0.42369,0.41777,0.41167,0.40533,0.39881,0.39186,0.38473,0.37755,0.37035,0.36315,0.3556,0.34777,0.33985,0.33179,0.32342,0.31467,0.30558,0.29621,0.2868,0.27754,0.26851,0.25966,0.25078,0.24169,0.2324,0.22292,0.21344
0.51252,0.50894,0.50571,0.50291,0.50043,0.49792,0.49495,0.49136,0.48742,0.48347,0.47934,0.47524,0.47146,0.46813,0.46513,0.46214,0.45905,0.45554,0.45176,0.44764,0.44295,0.43773,0.43211,0.42629,0.42031,0.41411,0.40766,0.40114,0.39424,0.38716,0.37995,0.37257,0.36522,0.35769,0.34991,0.34197,0.33386,0.32543,0.31666,0.30757,0.29819,0.28872,0.2794,0.27029,0.26138,0.25243,0.24328,0.23394,0.22437,0.21479
